,week_of,show_name,show_type,theatre,num_previews,num_performances,grosses,attendance,pct_capacity
11,2000-12-31,JANE EYRE,Musical,Brooks Atkinson,0,8,394915.0,5863,0.72
12,2000-12-31,JEKYLL & HYDE,Musical,Plymouth,0,8,570634.0,7791,0.92
13,2000-12-31,"KISS ME, KATE",Musical,Martin Beck,0,9,835974.0,12177,0.95
14,2000-12-31,LES MISÉRABLES,Musical,Imperial,0,8,800147.0,11002,0.97
15,2000-12-31,MISS SAIGON,Musical,Broadway,0,8,949723.0,13429,0.96
16,2000-12-31,PROOF,Play,Walter Kerr,0,8,413857.0,6911,0.93
17,2000-12-31,RENT,Musical,Nederlander,0,8,608747.0,9572,1.01
18,2000-12-31,RIVERDANCE,Musical,Gershwin,0,8,854666.0,13796,0.89
19,2000-12-31,SATURDAY NIGHT FEVER,Musical,Minskoff,0,8,856258.0,12857,0.95
20,2000-12-31,SEUSSICAL,Musical,Richard Rodgers,0,9,758786.0,10321,0.86
21,2000-12-31,SWING!,Musical,St. James,0,8,581618.0,10337,0.76
22,2000-12-31,THE DINNER PARTY,Play,Music Box,0,8,423303.0,7488,0.91
23,2000-12-31,THE FULL MONTY,Musical,Eugene O'Neill,0,9,756073.0,10005,1.02
24,2000-12-31,THE LION KING,Musical,New Amsterdam,0,8,1115828.0,14528,1.01
25,2000-12-31,THE MUSIC MAN,Musical,Neil Simon,0,9,842995.0,11835,0.99
26,2000-12-31,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,1006188.0,13076,1.02
27,2000-12-31,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,446585.0,5430,0.99
28,2000-12-31,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,9,374853.0,6467,0.93
29,2000-12-31,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,397732.0,7272,0.87
0,2001-01-07,AIDA,Musical,Palace,0,8,820107.0,13040,0.96
1,2001-01-07,ANNIE GET YOUR GUN,Musical,Marquis,0,8,277088.0,6319,0.5
2,2001-01-07,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,571065.0,11079,0.92
3,2001-01-07,BETRAYAL,Play,American Airlines,0,8,272856.0,5525,0.93
4,2001-01-07,CABARET 98,Musical,Studio 54 ('98),0,8,414587.0,6934,0.94
5,2001-01-07,CHICAGO,Musical,Shubert,0,8,436725.0,7836,0.67
6,2001-01-07,CONTACT,Musical,Vivian Beaumont,0,8,558086.0,7530,0.88
7,2001-01-07,COPENHAGEN,Play,Royale,0,8,228589.0,5523,0.64
8,2001-01-07,DIRTY BLONDE,Play,Helen Hayes,0,8,124910.0,3150,0.67
9,2001-01-07,FOSSE,Musical,Broadhurst,0,8,355579.0,7908,0.87
10,2001-01-07,JANE EYRE,Musical,Brooks Atkinson,0,8,239787.0,4798,0.59
11,2001-01-07,JEKYLL & HYDE,Musical,Plymouth,0,8,469454.0,7217,0.85
12,2001-01-07,"KISS ME, KATE",Musical,Martin Beck,0,8,555261.0,9822,0.86
13,2001-01-07,LES MISÉRABLES,Musical,Imperial,0,8,516707.0,10844,0.96
14,2001-01-07,MISS SAIGON,Musical,Broadway,0,8,718774.0,12338,0.88
15,2001-01-07,PROOF,Play,Walter Kerr,0,8,286869.0,5367,0.73
16,2001-01-07,RENT,Musical,Nederlander,0,8,470791.0,8655,0.92
17,2001-01-07,RIVERDANCE,Musical,Gershwin,0,8,569811.0,11218,0.73
18,2001-01-07,SEUSSICAL,Musical,Richard Rodgers,0,8,292800.0,4783,0.44
19,2001-01-07,SWING!,Musical,St. James,0,8,349305.0,6377,0.47
20,2001-01-07,THE DINNER PARTY,Play,Music Box,0,8,289453.0,5537,0.68
21,2001-01-07,THE FULL MONTY,Musical,Eugene O'Neill,0,8,536046.0,7697,0.88
22,2001-01-07,THE LION KING,Musical,New Amsterdam,0,8,1005790.0,14527,1.01
23,2001-01-07,THE MUSIC MAN,Musical,Neil Simon,0,8,436030.0,6150,0.58
24,2001-01-07,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,708059.0,12442,0.97
25,2001-01-07,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,315956.0,4932,0.9
26,2001-01-07,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,257600.0,4606,0.85
27,2001-01-07,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,270165.0,5453,0.65
0,2001-01-14,AIDA,Musical,Palace,0,8,819716.0,12751,0.94
1,2001-01-14,ANNIE GET YOUR GUN,Musical,Marquis,0,8,372404.0,8226,0.64
2,2001-01-14,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,550802.0,10484,0.87
3,2001-01-14,BETRAYAL,Play,American Airlines,0,7,247803.0,4654,0.9
4,2001-01-14,CABARET 98,Musical,Studio 54 ('98),0,8,388089.0,6664,0.91
5,2001-01-14,CHICAGO,Musical,Shubert,0,8,470949.0,8316,0.71
6,2001-01-14,CONTACT,Musical,Vivian Beaumont,0,8,538885.0,7353,0.86
7,2001-01-14,COPENHAGEN,Play,Royale,0,8,290598.0,6760,0.79
8,2001-01-14,DIRTY BLONDE,Play,Helen Hayes,0,8,123128.0,2871,0.61
9,2001-01-14,FOSSE,Musical,Broadhurst,0,8,362444.0,7927,0.87
10,2001-01-14,JANE EYRE,Musical,Brooks Atkinson,0,8,306160.0,6399,0.78
11,2001-01-14,"KISS ME, KATE",Musical,Martin Beck,0,8,555979.0,9393,0.83
12,2001-01-14,LES MISÉRABLES,Musical,Imperial,0,8,446955.0,9439,0.83
13,2001-01-14,MISS SAIGON,Musical,Broadway,0,8,710686.0,12148,0.87
14,2001-01-14,PROOF,Play,Walter Kerr,0,8,323715.0,5772,0.78
15,2001-01-14,RENT,Musical,Nederlander,0,8,435151.0,8117,0.86
16,2001-01-14,RIVERDANCE,Musical,Gershwin,0,8,557360.0,11266,0.73
17,2001-01-14,SEUSSICAL,Musical,Richard Rodgers,0,8,404288.0,6897,0.63
18,2001-01-14,SWING!,Musical,St. James,0,8,458613.0,8665,0.63
19,2001-01-14,THE DINNER PARTY,Play,Music Box,0,8,300627.0,5820,0.71
20,2001-01-14,THE FULL MONTY,Musical,Eugene O'Neill,0,8,542117.0,7530,0.87
21,2001-01-14,THE LION KING,Musical,New Amsterdam,0,8,1005320.0,14521,1.01
22,2001-01-14,THE MUSIC MAN,Musical,Neil Simon,0,8,514813.0,8180,0.77
23,2001-01-14,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,624206.0,11861,0.92
24,2001-01-14,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,310318.0,4813,0.87
25,2001-01-14,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,269747.0,4737,0.87
26,2001-01-14,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,318791.0,6156,0.74
0,2001-01-21,AIDA,Musical,Palace,0,8,746013.0,11703,0.86
1,2001-01-21,ANNIE GET YOUR GUN,Musical,Marquis,0,8,304182.0,6871,0.54
2,2001-01-21,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,505542.0,9235,0.76
3,2001-01-21,BETRAYAL,Play,American Airlines,0,7,221511.0,4241,0.82
4,2001-01-21,CABARET 98,Musical,Studio 54 ('98),0,8,358204.0,6143,0.83
5,2001-01-21,CHICAGO,Musical,Shubert,0,8,435419.0,7487,0.64
6,2001-01-21,CONTACT,Musical,Vivian Beaumont,0,8,515004.0,6992,0.82
7,2001-01-21,COPENHAGEN,Play,Royale,0,8,350989.0,7773,0.9
8,2001-01-21,DIRTY BLONDE,Play,Helen Hayes,0,8,102170.0,2115,0.45
9,2001-01-21,FOSSE,Musical,Broadhurst,0,8,337716.0,7435,0.81
10,2001-01-21,JANE EYRE,Musical,Brooks Atkinson,0,8,240531.0,4794,0.59
11,2001-01-21,"KISS ME, KATE",Musical,Martin Beck,0,8,504041.0,8762,0.77
12,2001-01-21,LES MISÉRABLES,Musical,Imperial,0,8,402938.0,8789,0.78
13,2001-01-21,MISS SAIGON,Musical,Broadway,0,8,740119.0,12470,0.89
14,2001-01-21,PROOF,Play,Walter Kerr,0,8,291686.0,5209,0.7
15,2001-01-21,RENT,Musical,Nederlander,0,8,386461.0,7637,0.81
16,2001-01-21,RIVERDANCE,Musical,Gershwin,0,8,443540.0,9371,0.61
17,2001-01-21,SEUSSICAL,Musical,Richard Rodgers,0,8,542665.0,8882,0.82
18,2001-01-21,THE DINNER PARTY,Play,Music Box,0,8,276959.0,5549,0.68
19,2001-01-21,THE FULL MONTY,Musical,Eugene O'Neill,0,8,494491.0,7102,0.82
20,2001-01-21,THE LION KING,Musical,New Amsterdam,0,8,1018959.0,14525,1.01
21,2001-01-21,THE MUSIC MAN,Musical,Neil Simon,0,8,444206.0,7044,0.66
22,2001-01-21,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,568128.0,10803,0.84
23,2001-01-21,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,245269.0,4255,0.77
24,2001-01-21,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,253920.0,4607,0.85
25,2001-01-21,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,303042.0,5976,0.71
0,2001-01-28,AIDA,Musical,Palace,0,8,767101.0,12055,0.89
1,2001-01-28,ANNIE GET YOUR GUN,Musical,Marquis,0,8,407992.0,7874,0.62
2,2001-01-28,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,499414.0,10194,0.84
3,2001-01-28,BETRAYAL,Play,American Airlines,0,8,275874.0,5217,0.88
4,2001-01-28,CABARET 98,Musical,Studio 54 ('98),0,8,355551.0,6145,0.83
5,2001-01-28,CHICAGO,Musical,Shubert,0,8,435685.0,7345,0.63
6,2001-01-28,CONTACT,Musical,Vivian Beaumont,0,8,495193.0,6737,0.79
7,2001-01-28,DIRTY BLONDE,Play,Helen Hayes,0,8,111465.0,2412,0.51
8,2001-01-28,FOSSE,Musical,Broadhurst,0,8,345229.0,7534,0.83
9,2001-01-28,JANE EYRE,Musical,Brooks Atkinson,0,8,299780.0,6327,0.77
10,2001-01-28,"KISS ME, KATE",Musical,Martin Beck,0,8,545780.0,9387,0.83
11,2001-01-28,LES MISÉRABLES,Musical,Imperial,0,8,401160.0,8719,0.77
12,2001-01-28,MISS SAIGON,Musical,Broadway,0,8,895875.0,13634,0.98
13,2001-01-28,PROOF,Play,Walter Kerr,0,8,301763.0,5437,0.74
14,2001-01-28,RENT,Musical,Nederlander,0,8,349347.0,7082,0.75
15,2001-01-28,RIVERDANCE,Musical,Gershwin,0,8,426857.0,9147,0.59
16,2001-01-28,SEUSSICAL,Musical,Richard Rodgers,0,8,551079.0,8564,0.79
17,2001-01-28,THE DINNER PARTY,Play,Music Box,0,8,276829.0,5715,0.7
18,2001-01-28,THE FULL MONTY,Musical,Eugene O'Neill,0,8,508657.0,7840,0.9
19,2001-01-28,THE LION KING,Musical,New Amsterdam,0,8,1007660.0,14525,1.01
20,2001-01-28,THE MUSIC MAN,Musical,Neil Simon,0,8,458865.0,8020,0.75
21,2001-01-28,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,540377.0,10117,0.79
22,2001-01-28,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,229110.0,4161,0.76
23,2001-01-28,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,219218.0,4139,0.76
24,2001-01-28,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,304804.0,5971,0.71
0,2001-02-04,AIDA,Musical,Palace,0,8,710158.0,11053,0.82
1,2001-02-04,ANNIE GET YOUR GUN,Musical,Marquis,0,8,462110.0,8212,0.64
2,2001-02-04,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,484241.0,9590,0.79
3,2001-02-04,BETRAYAL,Play,American Airlines,0,8,315413.0,5564,0.94
4,2001-02-04,CABARET 98,Musical,Studio 54 ('98),0,8,353807.0,6180,0.84
5,2001-02-04,CHICAGO,Musical,Shubert,0,8,435818.0,7629,0.65
6,2001-02-04,CONTACT,Musical,Vivian Beaumont,0,8,441560.0,6179,0.72
7,2001-02-04,DIRTY BLONDE,Play,Helen Hayes,0,8,108856.0,2328,0.49
8,2001-02-04,FOSSE,Musical,Broadhurst,0,8,318434.0,6995,0.77
9,2001-02-04,JANE EYRE,Musical,Brooks Atkinson,0,8,254669.0,5470,0.67
10,2001-02-04,"KISS ME, KATE",Musical,Martin Beck,0,8,473564.0,8692,0.76
11,2001-02-04,LES MISÉRABLES,Musical,Imperial,0,8,381481.0,8391,0.74
12,2001-02-04,PROOF,Play,Walter Kerr,0,8,289832.0,5211,0.7
13,2001-02-04,RENT,Musical,Nederlander,0,8,367423.0,7731,0.82
14,2001-02-04,RIVERDANCE,Musical,Gershwin,0,8,438226.0,10043,0.65
15,2001-02-04,SEUSSICAL,Musical,Richard Rodgers,0,8,570616.0,9908,0.91
16,2001-02-04,THE DINNER PARTY,Play,Music Box,0,8,266406.0,5439,0.66
17,2001-02-04,THE FULL MONTY,Musical,Eugene O'Neill,0,8,469370.0,7302,0.84
18,2001-02-04,THE LION KING,Musical,New Amsterdam,0,8,1008174.0,14514,1.01
19,2001-02-04,THE MUSIC MAN,Musical,Neil Simon,0,8,439377.0,7646,0.72
20,2001-02-04,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,528176.0,10041,0.78
21,2001-02-04,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,242305.0,4690,0.85
22,2001-02-04,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,210825.0,4591,0.85
23,2001-02-04,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,287741.0,5571,0.67
0,2001-02-11,AIDA,Musical,Palace,0,8,730495.0,11422,0.84
1,2001-02-11,ANNIE GET YOUR GUN,Musical,Marquis,0,8,554966.0,10166,0.8
2,2001-02-11,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,526627.0,10670,0.88
3,2001-02-11,CABARET 98,Musical,Studio 54 ('98),0,8,373542.0,6634,0.9
4,2001-02-11,CHICAGO,Musical,Shubert,0,8,455758.0,7626,0.65
5,2001-02-11,CONTACT,Musical,Vivian Beaumont,0,8,455066.0,6488,0.76
6,2001-02-11,DIRTY BLONDE,Play,Helen Hayes,0,8,122995.0,2762,0.59
7,2001-02-11,FOSSE,Musical,Broadhurst,0,8,365808.0,7689,0.84
8,2001-02-11,JANE EYRE,Musical,Brooks Atkinson,0,8,279503.0,6060,0.74
9,2001-02-11,"KISS ME, KATE",Musical,Martin Beck,0,8,468241.0,8400,0.74
10,2001-02-11,LES MISÉRABLES,Musical,Imperial,0,8,382725.0,8284,0.73
11,2001-02-11,PROOF,Play,Walter Kerr,0,8,293590.0,5262,0.71
12,2001-02-11,RENT,Musical,Nederlander,0,8,385467.0,7968,0.84
13,2001-02-11,RIVERDANCE,Musical,Gershwin,0,8,443271.0,9701,0.63
14,2001-02-11,SEUSSICAL,Musical,Richard Rodgers,0,8,618040.0,9630,0.89
15,2001-02-11,THE DINNER PARTY,Play,Music Box,0,8,287038.0,6065,0.74
16,2001-02-11,THE FULL MONTY,Musical,Eugene O'Neill,0,8,491059.0,7542,0.87
17,2001-02-11,THE LION KING,Musical,New Amsterdam,0,8,1007037.0,14516,1.01
18,2001-02-11,THE MUSIC MAN,Musical,Neil Simon,0,8,420054.0,6944,0.65
19,2001-02-11,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,531080.0,10092,0.79
20,2001-02-11,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,250142.0,4594,0.83
21,2001-02-11,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,202655.0,4408,0.81
22,2001-02-11,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,313952.0,6358,0.76
0,2001-02-18,A CLASS ACT,Musical,Ambassador,7,0,172138.0,4828,0.63
1,2001-02-18,AIDA,Musical,Palace,0,8,849552.0,13088,0.97
2,2001-02-18,ANNIE GET YOUR GUN,Musical,Marquis,0,8,706026.0,10520,0.82
3,2001-02-18,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,672196.0,11598,0.96
4,2001-02-18,CABARET 98,Musical,Studio 54 ('98),0,8,409546.0,7068,0.96
5,2001-02-18,CHICAGO,Musical,Shubert,0,8,618516.0,9481,0.81
6,2001-02-18,CONTACT,Musical,Vivian Beaumont,0,8,551746.0,7540,0.88
7,2001-02-18,DESIGN FOR LIVING 01,Play,American Airlines,3,0,96779.0,2010,0.91
8,2001-02-18,DIRTY BLONDE,Play,Helen Hayes,0,8,147271.0,3253,0.69
9,2001-02-18,FOSSE,Musical,Broadhurst,0,8,416856.0,8217,0.9
10,2001-02-18,JANE EYRE,Musical,Brooks Atkinson,0,8,322196.0,5753,0.7
11,2001-02-18,JUDGMENT AT NUREMBERG,Play,Longacre,5,0,135224.0,4060,0.74
12,2001-02-18,"KISS ME, KATE",Musical,Martin Beck,0,8,553611.0,8646,0.76
13,2001-02-18,LES MISÉRABLES,Musical,Imperial,0,8,492882.0,9787,0.86
14,2001-02-18,PROOF,Play,Walter Kerr,0,8,273249.0,4693,0.63
15,2001-02-18,RENT,Musical,Nederlander,0,8,470515.0,8738,0.92
16,2001-02-18,RIVERDANCE,Musical,Gershwin,0,8,591895.0,11829,0.77
17,2001-02-18,SEUSSICAL,Musical,Richard Rodgers,0,8,424695.0,7768,0.71
18,2001-02-18,THE DINNER PARTY,Play,Music Box,0,8,333584.0,6598,0.8
19,2001-02-18,THE FULL MONTY,Musical,Eugene O'Neill,0,8,520405.0,7721,0.89
20,2001-02-18,THE LION KING,Musical,New Amsterdam,0,8,1005694.0,14515,1.01
21,2001-02-18,THE MUSIC MAN,Musical,Neil Simon,0,8,486743.0,7597,0.71
22,2001-02-18,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,667376.0,12084,0.94
23,2001-02-18,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,310795.0,5320,0.97
24,2001-02-18,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,231022.0,4843,0.89
25,2001-02-18,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,354749.0,6895,0.82
0,2001-02-25,A CLASS ACT,Musical,Ambassador,8,0,177917.0,5216,0.6
1,2001-02-25,AIDA,Musical,Palace,0,8,864018.0,13577,1.0
2,2001-02-25,ANNIE GET YOUR GUN,Musical,Marquis,0,8,739558.0,11369,0.89
3,2001-02-25,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,643491.0,11866,0.98
4,2001-02-25,CABARET 98,Musical,Studio 54 ('98),0,8,394927.0,7157,0.97
5,2001-02-25,CHICAGO,Musical,Shubert,0,8,648776.0,10209,0.87
6,2001-02-25,CONTACT,Musical,Vivian Beaumont,0,8,557645.0,7860,0.92
7,2001-02-25,DESIGN FOR LIVING 01,Play,American Airlines,8,0,222101.0,4817,0.81
8,2001-02-25,DIRTY BLONDE,Play,Helen Hayes,0,8,150288.0,3736,0.79
9,2001-02-25,FOSSE,Musical,Broadhurst,0,8,440213.0,8962,0.98
10,2001-02-25,JANE EYRE,Musical,Brooks Atkinson,0,8,291104.0,6432,0.79
11,2001-02-25,JUDGMENT AT NUREMBERG,Play,Longacre,8,0,179761.0,5463,0.62
12,2001-02-25,"KISS ME, KATE",Musical,Martin Beck,0,8,579090.0,10194,0.9
13,2001-02-25,LES MISÉRABLES,Musical,Imperial,0,8,524535.0,10835,0.96
14,2001-02-25,PROOF,Play,Walter Kerr,0,8,345576.0,6528,0.88
15,2001-02-25,RENT,Musical,Nederlander,0,8,467396.0,9302,0.98
16,2001-02-25,RIVERDANCE,Musical,Gershwin,0,8,574347.0,12341,0.8
17,2001-02-25,SEUSSICAL,Musical,Richard Rodgers,0,8,448231.0,8412,0.77
18,2001-02-25,THE DINNER PARTY,Play,Music Box,0,8,343693.0,7199,0.88
19,2001-02-25,THE FULL MONTY,Musical,Eugene O'Neill,0,8,518367.0,7900,0.91
20,2001-02-25,THE LION KING,Musical,New Amsterdam,0,8,1003669.0,14501,1.01
21,2001-02-25,THE MUSIC MAN,Musical,Neil Simon,0,8,567915.0,8973,0.84
22,2001-02-25,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,672113.0,12359,0.96
23,2001-02-25,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,282495.0,5186,0.94
24,2001-02-25,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,215178.0,4564,0.84
25,2001-02-25,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,352556.0,7314,0.87
0,2001-03-04,A CLASS ACT,Musical,Ambassador,8,0,151099.0,4765,0.55
1,2001-03-04,AIDA,Musical,Palace,0,8,752117.0,11808,0.87
2,2001-03-04,ANNIE GET YOUR GUN,Musical,Marquis,0,8,575169.0,9014,0.71
3,2001-03-04,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,560452.0,11127,0.92
4,2001-03-04,CABARET 98,Musical,Studio 54 ('98),0,8,391431.0,6803,0.92
5,2001-03-04,CHICAGO,Musical,Shubert,0,8,507193.0,8576,0.73
6,2001-03-04,CONTACT,Musical,Vivian Beaumont,0,8,476161.0,6779,0.79
7,2001-03-04,DESIGN FOR LIVING 01,Play,American Airlines,8,0,246726.0,4981,0.84
8,2001-03-04,DIRTY BLONDE,Play,Helen Hayes,0,8,135727.0,3396,0.72
9,2001-03-04,FOSSE,Musical,Broadhurst,0,8,390305.0,7261,0.8
10,2001-03-04,JANE EYRE,Musical,Brooks Atkinson,0,8,259399.0,5343,0.65
11,2001-03-04,JUDGMENT AT NUREMBERG,Play,Longacre,8,0,163191.0,4988,0.58
12,2001-03-04,"KISS ME, KATE",Musical,Martin Beck,0,8,461499.0,8081,0.71
13,2001-03-04,LES MISÉRABLES,Musical,Imperial,0,8,412237.0,9233,0.81
14,2001-03-04,PROOF,Play,Walter Kerr,0,8,306282.0,6006,0.81
15,2001-03-04,RENT,Musical,Nederlander,0,8,372606.0,7623,0.81
16,2001-03-04,RIVERDANCE,Musical,Gershwin,0,8,462045.0,10035,0.65
17,2001-03-04,SEUSSICAL,Musical,Richard Rodgers,0,8,273173.0,5445,0.5
18,2001-03-04,THE DINNER PARTY,Play,Music Box,0,8,277706.0,5735,0.7
19,2001-03-04,THE FULL MONTY,Musical,Eugene O'Neill,0,8,455206.0,7330,0.84
20,2001-03-04,THE INVENTION OF LOVE,Play,Lyceum,4,0,96135.0,3067,0.84
21,2001-03-04,THE LION KING,Musical,New Amsterdam,0,8,1002691.0,14513,1.01
22,2001-03-04,THE MUSIC MAN,Musical,Neil Simon,0,8,412500.0,7037,0.66
23,2001-03-04,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,602451.0,11108,0.86
24,2001-03-04,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,243774.0,4787,0.87
25,2001-03-04,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,146189.0,3530,0.65
26,2001-03-04,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,302575.0,6282,0.75
0,2001-03-11,A CLASS ACT,Musical,Ambassador,7,1,139753.0,4500,0.52
1,2001-03-11,AIDA,Musical,Palace,0,8,759051.0,11976,0.88
2,2001-03-11,ANNIE GET YOUR GUN,Musical,Marquis,0,8,644467.0,10090,0.79
3,2001-03-11,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,605723.0,11558,0.96
4,2001-03-11,CABARET 98,Musical,Studio 54 ('98),0,8,389167.0,7080,0.96
5,2001-03-11,CHICAGO,Musical,Shubert,0,8,469708.0,7884,0.68
6,2001-03-11,CONTACT,Musical,Vivian Beaumont,0,8,488519.0,7170,0.84
7,2001-03-11,DESIGN FOR LIVING 01,Play,American Airlines,8,0,229154.0,4808,0.81
8,2001-03-11,FOLLIES,Musical,Belasco,4,0,207649.0,3578,0.9
9,2001-03-11,FOSSE,Musical,Broadhurst,0,8,455565.0,8348,0.91
10,2001-03-11,JANE EYRE,Musical,Brooks Atkinson,0,8,265292.0,5266,0.64
11,2001-03-11,JUDGMENT AT NUREMBERG,Play,Longacre,8,0,136978.0,4203,0.49
12,2001-03-11,"KISS ME, KATE",Musical,Martin Beck,0,8,482375.0,8171,0.72
13,2001-03-11,LES MISÉRABLES,Musical,Imperial,0,8,444899.0,9548,0.84
14,2001-03-11,PROOF,Play,Walter Kerr,0,8,300818.0,5889,0.8
15,2001-03-11,RENT,Musical,Nederlander,0,8,420795.0,8708,0.92
16,2001-03-11,RIVERDANCE,Musical,Gershwin,0,8,493767.0,11202,0.73
17,2001-03-11,SEUSSICAL,Musical,Richard Rodgers,0,8,290119.0,6693,0.62
18,2001-03-11,THE DINNER PARTY,Play,Music Box,0,8,292203.0,5913,0.72
19,2001-03-11,THE FULL MONTY,Musical,Eugene O'Neill,0,8,491155.0,7439,0.85
20,2001-03-11,THE INVENTION OF LOVE,Play,Lyceum,8,0,191341.0,6200,0.85
21,2001-03-11,THE LION KING,Musical,New Amsterdam,0,8,1001650.0,14516,1.01
22,2001-03-11,THE MUSIC MAN,Musical,Neil Simon,0,8,476624.0,8008,0.75
23,2001-03-11,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,587135.0,10772,0.84
24,2001-03-11,THE ROCKY HORROR SHOW,Musical,Circle In The Square,0,8,260345.0,5019,0.91
25,2001-03-11,THE SEARCH FOR SIGNS OF INTELLIGENT LIFE IN THE UNIVERSE 00,Play,Booth,0,7,186570.0,4255,0.78
26,2001-03-11,THE TALE OF THE ALLERGIST'S WIFE,Play,Ethel Barrymore,0,8,320790.0,6495,0.78
0,2001-03-18,A CLASS ACT,Musical,Ambassador,0,8,189643.0,5881,0.67
1,2001-03-18,AIDA,Musical,Palace,0,8,855215.0,13444,0.99
2,2001-03-18,ANNIE GET YOUR GUN,Musical,Marquis,0,8,763713.0,11565,0.91
3,2001-03-18,BEAUTY AND THE BEAST,Musical,Lunt-Fontanne,0,8,628089.0,11880,0.98
4,2001-03-18,BELLS ARE RINGING,Musical,Plymouth,8,0,263839.0,6542,0.8
5,2001-03-18,CABARET 98,Musical,Studio 54 ('98),0,8,420840.0,7144,0.97
6,2001-03-18,CHICAGO,Musical,Shubert,0,8,465865.0,7968,0.68
7,2001-03-18,CONTACT,Musical,Vivian Beaumont,0,8,534541.0,8352,0.98
8,2001-03-18,DESIGN FOR LIVING 01,Play,American Airlines,3,5,198383.0,4330,0.73
9,2001-03-18,FOLLIES,Musical,Belasco,8,0,390636.0,7105,0.89
10,2001-03-18,FOSSE,Musical,Broadhurst,0,8,484259.0,9026,0.99
11,2001-03-18,JANE EYRE,Musical,Brooks Atkinson,0,8,255252.0,5264,0.64
12,2001-03-18,JUDGMENT AT NUREMBERG,Play,Longacre,8,0,165068.0,4772,0.55
13,2001-03-18,"KISS ME, KATE",Musical,Martin Beck,0,8,565946.0,10430,0.92
14,2001-03-18,LES MISÉRABLES,Musical,Imperial,0,8,554185.0,11025,0.97
15,2001-03-18,ONE FLEW OVER THE CUCKOO'S NEST,Play,Royale,3,0,148555.0,2583,0.81
